"","doc_id","sentence","token","upos","Entity","friends_count","country","NewsChannel"
"20292","doc298","information strategist integrating tech km comms mom two singer music junkie budding photographer viva peru","music","NOUN","Hobbies",427,NA,"FOX"
"20295","doc298","information strategist integrating tech km comms mom two singer music junkie budding photographer viva peru","photographer","NOUN","Profession",427,NA,"FOX"
"20309","doc2981","mom art book film lover epicurean independent uufef president uffauffufecufeufeuffe","film","NOUN","Profession",307,NA,"FOX"
"20318","doc2982","classic rock music discovering truth patriot","music","NOUN","Hobbies",449,NA,"FOX"
"20321","doc2982","classic rock music discovering truth patriot","patriot","NOUN","Personality",449,NA,"FOX"
"20323","doc2983","powered technology transform ideas results new realities","technology","NOUN","Profession",4509,NA,"FOX"
"20334","doc2984","usi womens soccer ubdufef","soccer","NOUN","Hobbies",694,NA,"FOX"
"20336","doc2985","copywriter clarinetist daughter hater olives lover classic rock new wave","copywriter","NOUN","Profession",582,NA,"FOX"
"20356","doc2986","born raised galena thgeneration kansan faith god family love country proud husband suzanne father ava joe maggie gus","proud","ADJ","Personality",426,NA,"FOX"
"20368","doc2987","election mother self hubby army vets republican household","army","NOUN","Profession",631,NA,"FOX"
"20374","doc2988","laugh reply mean tweets take seriously fake pretend venting","mean","VERB","Personality",310,NA,"FOX"
"20407","doc2992","maga trump kag nra q qanon buildthewall deliriously happy christian ranchwife grateful jesus potus q vets leos","happy","ADJ","Personality",10319,NA,"FOX"
"20408","doc2992","maga trump kag nra q qanon buildthewall deliriously happy christian ranchwife grateful jesus potus q vets leos","christian","ADJ","Religion",10319,NA,"FOX"
"20411","doc2992","maga trump kag nra q qanon buildthewall deliriously happy christian ranchwife grateful jesus potus q vets leos","jesus","NOUN","Religion",10319,NA,"FOX"
"20430","doc2994","former network ten newsreader","network","NOUN","Profession",306,NA,"FOX"
"20440","doc2996","christian zionist trump supporter evangelical christian republican","christian","ADJ","Religion",647,NA,"FOX"
"20445","doc2996","christian zionist trump supporter evangelical christian republican","christian","PROPN","Religion",647,NA,"FOX"
"20454","doc2998","husband father grandpa oilman golfer hockey player boater go eguana technologies","hockey","NOUN","Hobbies",259,NA,"FOX"
"20462","doc2999","spartanburg high school co <U+393C><U+3E31>","school","NOUN","Profession",361,NA,"FOX"
"20465","doc3","intelligent patientsloyal kind love compassion passionate understandingsincerely honest big heart easy going woman sense humor","intelligent","ADJ","Personality",380,NA,"FOX"
"20467","doc3","intelligent patientsloyal kind love compassion passionate understandingsincerely honest big heart easy going woman sense humor","kind","NOUN","Personality",380,NA,"FOX"
"20470","doc3","intelligent patientsloyal kind love compassion passionate understandingsincerely honest big heart easy going woman sense humor","passionate","NOUN","Personality",380,NA,"FOX"
"20472","doc3","intelligent patientsloyal kind love compassion passionate understandingsincerely honest big heart easy going woman sense humor","honest","ADJ","Personality",380,NA,"FOX"
"20479","doc3","intelligent patientsloyal kind love compassion passionate understandingsincerely honest big heart easy going woman sense humor","humor","NOUN","Personality",380,NA,"FOX"
"20480","doc30","landscape designer specialized golf course designing also pro golfer golf tutor","landscape","NOUN","Profession",330,NA,"FOX"
"20481","doc30","landscape designer specialized golf course designing also pro golfer golf tutor","designer","NOUN","Profession",330,NA,"FOX"
"20483","doc30","landscape designer specialized golf course designing also pro golfer golf tutor","golf","NOUN","Hobbies",330,NA,"FOX"
"20489","doc30","landscape designer specialized golf course designing also pro golfer golf tutor","golf","NOUN","Hobbies",330,NA,"FOX"
"20496","doc3000","passionate woman l love affectionate long run companionship enjoyment person loves","passionate","ADJ","Personality",697,NA,"FOX"
"20500","doc3000","passionate woman l love affectionate long run companionship enjoyment person loves","affectionate","ADJ","Personality",697,NA,"FOX"
"20508","doc3001","fun loving whiskey drinking conservative donald trump","loving","ADJ","Personality",359,NA,"FOX"
"20519","doc3002","passion god drive help people mean possible visionary saw already job completed","mean","VERB","Personality",463,"Colombia","FOX"
"20533","doc3005","csu education major history social studies","education","NOUN","Profession",626,NA,"FOX"
"20536","doc3005","csu education major history social studies","social","ADJ","Profession",626,NA,"FOX"
"20539","doc3006","follower jesus christ government affairs tamu gig<U+393C><U+3E32>","jesus","CCONJ","Religion",679,NA,"FOX"
"20540","doc3006","follower jesus christ government affairs tamu gig<U+393C><U+3E32>","christ","VERB","Religion",679,NA,"FOX"
"20541","doc3006","follower jesus christ government affairs tamu gig<U+393C><U+3E32>","government","NOUN","Profession",679,NA,"FOX"
"20542","doc3006","follower jesus christ government affairs tamu gig<U+393C><U+3E32>","affairs","NOUN","Profession",679,NA,"FOX"
"20611","doc3012","nigerian core passionate driven","passionate","NOUN","Personality",305,NA,"FOX"
"20614","doc3013","news reporter wjtv former sports reporter ntv news digital sports director httpstcoxpbxft usc upstate graduate email story ideas alovewjtvcom","reporter","NOUN","Profession",718,NA,"FOX"
"20617","doc3013","news reporter wjtv former sports reporter ntv news digital sports director httpstcoxpbxft usc upstate graduate email story ideas alovewjtvcom","sports","NOUN","Hobbies",718,NA,"FOX"
"20618","doc3013","news reporter wjtv former sports reporter ntv news digital sports director httpstcoxpbxft usc upstate graduate email story ideas alovewjtvcom","reporter","NOUN","Profession",718,NA,"FOX"
"20622","doc3013","news reporter wjtv former sports reporter ntv news digital sports director httpstcoxpbxft usc upstate graduate email story ideas alovewjtvcom","sports","NOUN","Hobbies",718,NA,"FOX"
"20623","doc3013","news reporter wjtv former sports reporter ntv news digital sports director httpstcoxpbxft usc upstate graduate email story ideas alovewjtvcom","director","NOUN","Profession",718,NA,"FOX"
"20637","doc3015","community advocate working enjoy running photography reading gardening always keen learn something new","community","NOUN","Profession",288,NA,"FOX"
"20638","doc3015","community advocate working enjoy running photography reading gardening always keen learn something new","advocate","NOUN","Profession",288,NA,"FOX"
"20641","doc3015","community advocate working enjoy running photography reading gardening always keen learn something new","running","VERB","Hobbies",288,NA,"FOX"
"20642","doc3015","community advocate working enjoy running photography reading gardening always keen learn something new","photography","NOUN","Hobbies",288,NA,"FOX"
"20643","doc3015","community advocate working enjoy running photography reading gardening always keen learn something new","reading","VERB","Hobbies",288,NA,"FOX"
"20644","doc3015","community advocate working enjoy running photography reading gardening always keen learn something new","gardening","VERB","Hobbies",288,NA,"FOX"
"20654","doc3017","just steward things christ trusted god glory","christ","VERB","Religion",689,NA,"FOX"
"20671","doc3018","inspirational motivational religious word stones pocket tokens use party wedding favors giveaways gifts meditation tools reminders","meditation","NOUN","Hobbies",1620,NA,"FOX"
"20679","doc302","future corporate boss religon rastafari jamaican trinidadian atalien uauffeuffuffufefuff gsu udufef","corporate","ADJ","Profession",647,NA,"FOX"
"20693","doc3020","bearded marriedufdfather avid griller sports fan pro whisky beer fan italian babyanon avi","sports","NOUN","Hobbies",309,NA,"FOX"
"20704","doc3021","<U+393C><U+3E32>re reading hahahaha <U+393C><U+3E32>","reading","NOUN","Hobbies",346,NA,"FOX"
"20715","doc3022","im back twitter account shut twitter speaking truth crooked racist criminal democrats","twitter","ADJ","Organization",297,NA,"FOX"
"20716","doc3022","im back twitter account shut twitter speaking truth crooked racist criminal democrats","account","NOUN","Profession",297,NA,"FOX"
"20718","doc3022","im back twitter account shut twitter speaking truth crooked racist criminal democrats","twitter","NOUN","Organization",297,NA,"FOX"
"20722","doc3022","im back twitter account shut twitter speaking truth crooked racist criminal democrats","racist","NOUN","Personality",297,NA,"FOX"
"20726","doc3023","backup account cause never know","account","NOUN","Profession",749,NA,"FOX"
"20768","doc303","official twitter account homann ag solutions","twitter","NOUN","Organization",431,NA,"FOX"
"20769","doc303","official twitter account homann ag solutions","account","NOUN","Profession",431,NA,"FOX"
"20795","doc3031","msc biomedical engineering pgd new day comes new strength new thoughts","biomedical","ADJ","Profession",906,NA,"FOX"
"20796","doc3031","msc biomedical engineering pgd new day comes new strength new thoughts","engineering","NOUN","Profession",906,NA,"FOX"
"20812","doc3033","clemson university live fourth","university","NOUN","Profession",595,NA,"FOX"
"20822","doc3035","providing quality affordable collision repairs restorations customers","quality","NOUN","Profession",257,NA,"FOX"
"20851","doc3039","new yorker political conservative republican art culture cyclist foodie world traveler activist maga trump trump","political","ADJ","Profession",4970,NA,"FOX"
"20857","doc3039","new yorker political conservative republican art culture cyclist foodie world traveler activist maga trump trump","foodie","NOUN","Personality",4970,NA,"FOX"
"20860","doc3039","new yorker political conservative republican art culture cyclist foodie world traveler activist maga trump trump","activist","NOUN","Profession",4970,NA,"FOX"
"20868","doc304","hi anwar hossain years experience creating professional design love work like use creativity want make clients happy","experience","NOUN","Profession",620,NA,"FOX"
"20870","doc304","hi anwar hossain years experience creating professional design love work like use creativity want make clients happy","professional","ADJ","Profession",620,NA,"FOX"
"20871","doc304","hi anwar hossain years experience creating professional design love work like use creativity want make clients happy","design","NOUN","Profession",620,NA,"FOX"
"20880","doc304","hi anwar hossain years experience creating professional design love work like use creativity want make clients happy","happy","ADJ","Personality",620,NA,"FOX"
"20884","doc3040","professional twin","professional","ADJ","Profession",302,NA,"FOX"
"20907","doc3043","icccuaufefwilliam penn football dlineu jucoproduct actor","football","NOUN","Hobbies",828,NA,"FOX"
"20912","doc3044","official twitter account transportation security administration read social media policy httpstcoawxaupequ","twitter","NOUN","Organization",457,NA,"FOX"
"20913","doc3044","official twitter account transportation security administration read social media policy httpstcoawxaupequ","account","NOUN","Profession",457,NA,"FOX"
"20915","doc3044","official twitter account transportation security administration read social media policy httpstcoawxaupequ","security","NOUN","Profession",457,NA,"FOX"
"20917","doc3044","official twitter account transportation security administration read social media policy httpstcoawxaupequ","read","VERB","Hobbies",457,NA,"FOX"
"20918","doc3044","official twitter account transportation security administration read social media policy httpstcoawxaupequ","social","ADJ","Profession",457,NA,"FOX"
"20919","doc3044","official twitter account transportation security administration read social media policy httpstcoawxaupequ","media","NOUN","Profession",457,NA,"FOX"
"20923","doc3045","im professional graphic designer","professional","ADJ","Profession",1349,NA,"FOX"
"20924","doc3045","im professional graphic designer","graphic","ADJ","Profession",1349,NA,"FOX"
"20925","doc3045","im professional graphic designer","designer","NOUN","Profession",1349,NA,"FOX"
"20937","doc3046","vet mission awareness take homeless streets youhavenotbeenabandonorforgotten sorry ladies im happily married","married","VERB","Personality",2478,NA,"FOX"
"20958","doc3048","currently ma candidate georgetowncct researching technology violence social alienation formerly digital strategy breakthroughus tweets views","technology","NOUN","Profession",279,"Etats-Unis","FOX"
"20960","doc3048","currently ma candidate georgetowncct researching technology violence social alienation formerly digital strategy breakthroughus tweets views","social","ADJ","Profession",279,"Etats-Unis","FOX"
"20975","doc3049","swedish softball national team mvc softball pr business marketing","business","NOUN","Profession",264,NA,"FOX"
"20976","doc3049","swedish softball national team mvc softball pr business marketing","marketing","NOUN","Profession",264,NA,"FOX"
"20978","doc305","virginia business monthly magazine mix reporting economy public policy law higher education","business","NOUN","Profession",1677,NA,"FOX"
"20980","doc305","virginia business monthly magazine mix reporting economy public policy law higher education","magazine","NOUN","Profession",1677,NA,"FOX"
"20988","doc305","virginia business monthly magazine mix reporting economy public policy law higher education","education","NOUN","Profession",1677,NA,"FOX"
"20989","doc3050","web designer photographer loves travel eat read experience different things life","web","NOUN","Profession",314,NA,"FOX"
"20990","doc3050","web designer photographer loves travel eat read experience different things life","designer","NOUN","Profession",314,NA,"FOX"
"20991","doc3050","web designer photographer loves travel eat read experience different things life","photographer","NOUN","Profession",314,NA,"FOX"
"20995","doc3050","web designer photographer loves travel eat read experience different things life","read","VERB","Hobbies",314,NA,"FOX"
"20996","doc3050","web designer photographer loves travel eat read experience different things life","experience","NOUN","Profession",314,NA,"FOX"
"21020","doc3053","longest serving football kicking punting coachinstructor us years proud father husband army ranger","football","NOUN","Hobbies",432,NA,"FOX"
"21026","doc3053","longest serving football kicking punting coachinstructor us years proud father husband army ranger","proud","ADJ","Personality",432,NA,"FOX"
"21029","doc3053","longest serving football kicking punting coachinstructor us years proud father husband army ranger","army","NOUN","Profession",432,NA,"FOX"
"21033","doc3054","spydon cms music artist movie writerhailing anambra state nigeria djrappersinging","music","NOUN","Hobbies",421,NA,"FOX"
"21034","doc3054","spydon cms music artist movie writerhailing anambra state nigeria djrappersinging","artist","NOUN","Profession",421,NA,"FOX"
"21056","doc3057","clemson university nursing","university","NOUN","Profession",363,NA,"FOX"
"21071","doc3061","university northern iowa <U+393C><U+3E31>","university","NOUN","Profession",372,NA,"FOX"
"21084","doc3062","jamie carragher just one youre hoping liverpool everyman young writer writers<U+393C><U+3E32>","writer","NOUN","Profession",1541,NA,"FOX"
"21090","doc3062","lab sohotheatre writers assistant successionhbo","assistant","ADJ","Profession",1541,NA,"FOX"
"21107","doc3064","average commentary current events advocate respectful discourse opinions challenge challenged accept accepted","advocate","VERB","Profession",311,NA,"FOX"
"21124","doc3065","want become fighter pilot interested know space aerospace foreign politics also music lover","politics","NOUN","Hobbies",790,NA,"FOX"
"21126","doc3065","want become fighter pilot interested know space aerospace foreign politics also music lover","music","NOUN","Hobbies",790,NA,"FOX"
"21158","doc3068","love president men women blue military conservative jesus savior may say wrong thing sometimes sorryi love america","jesus","NOUN","Religion",653,NA,"FOX"
"21168","doc3069","teacher student","teacher","NOUN","Profession",570,NA,"FOX"
"21169","doc3069","teacher student","student","NOUN","Profession",570,NA,"FOX"
"21192","doc3072","support newmusic collect vinyl","support","VERB","Profession",1564,NA,"FOX"
"21214","doc3076","tweet often good pay attention","good","ADJ","Personality",978,NA,"FOX"
"21218","doc3077","apocalypse survival kit","survival","NOUN","Hobbies",537,NA,"FOX"
"21227","doc3078","seeking man laid proverbs man strong overbearing loyal respectful kind sweetannaeddygmailcom","loyal","ADJ","Personality",2435,NA,"FOX"
"21229","doc3078","seeking man laid proverbs man strong overbearing loyal respectful kind sweetannaeddygmailcom","kind","NOUN","Personality",2435,NA,"FOX"
"21254","doc3082","mom wife financial coach business owner around american girl hope country can get st together future generations uftrumpucufefuf","financial","ADJ","Profession",1095,NA,"FOX"
"21255","doc3082","mom wife financial coach business owner around american girl hope country can get st together future generations uftrumpucufefuf","coach","NOUN","Profession",1095,NA,"FOX"
"21256","doc3082","mom wife financial coach business owner around american girl hope country can get st together future generations uftrumpucufefuf","business","NOUN","Profession",1095,NA,"FOX"
"21274","doc3083","gospel artiste lover god music directorsong writerrelationship counselorvocal coachmusic producerpraise worship leaderactorcomputer engineer","music","NOUN","Hobbies",266,NA,"FOX"
"21282","doc3083","gospel artiste lover god music directorsong writerrelationship counselorvocal coachmusic producerpraise worship leaderactorcomputer engineer","engineer","NOUN","Profession",266,NA,"FOX"
"21283","doc3084","creative thinker passionate husband loving father overall curious person also head marketing yulu toys httpstcocxzzjzkds","creative","ADJ","Personality",1717,NA,"FOX"
"21285","doc3084","creative thinker passionate husband loving father overall curious person also head marketing yulu toys httpstcocxzzjzkds","passionate","NOUN","Personality",1717,NA,"FOX"
"21287","doc3084","creative thinker passionate husband loving father overall curious person also head marketing yulu toys httpstcocxzzjzkds","loving","VERB","Personality",1717,NA,"FOX"
"21294","doc3084","creative thinker passionate husband loving father overall curious person also head marketing yulu toys httpstcocxzzjzkds","marketing","NOUN","Profession",1717,NA,"FOX"
"21301","doc3086","good traveller fixed destination intent arriving","good","ADJ","Personality",441,NA,"FOX"
"21312","doc3087","president founder howlingwolfprod im actor writer director person","writer","NOUN","Profession",995,"Etats-Unis","FOX"
"21313","doc3087","president founder howlingwolfprod im actor writer director person","director","NOUN","Profession",995,"Etats-Unis","FOX"
"21327","doc309","cc football httpstcoygqhrbt","football","NOUN","Hobbies",393,NA,"FOX"
"21351","doc3092","lecturer haramaya university","lecturer","VERB","Profession",567,NA,"FOX"
"21353","doc3092","lecturer haramaya university","university","NOUN","Profession",567,NA,"FOX"
"21357","doc3094","happy grammy","happy","ADJ","Personality",294,NA,"FOX"
"21391","doc3097","texas america drop msm follow lgitalk place can bereal lgit follow maga follow follow network msm","network","X","Profession",2471,NA,"FOX"
"21394","doc3098","namielpaso director outreach fundraising utep grad tweets rts u endorsements","director","NOUN","Profession",475,NA,"FOX"
"21420","doc310","citizen student proudly ufeeuff","student","NOUN","Profession",536,NA,"FOX"
"21460","doc3104","god made jesus saved kentucky raised engaged best friend prov uffauffuufefucuffb bethechange keepgoing maga jesusfirst buildthewall prolife","jesus","CCONJ","Religion",1503,NA,"FOX"
"21483","doc3106","advocate youth families stand freedom humanity","advocate","ADJ","Profession",606,NA,"FOX"
"21490","doc3108","researcher social activist","researcher","DET","Profession",1554,NA,"FOX"
"21491","doc3108","researcher social activist","social","ADJ","Profession",1554,NA,"FOX"
"21492","doc3108","researcher social activist","activist","NOUN","Profession",1554,NA,"FOX"
"21523","doc3112","coordinator football ops","football","NOUN","Hobbies",774,NA,"FOX"
"21527","doc3113","perpetual learner entrepreneur","entrepreneur","NOUN","Profession",260,NA,"FOX"
"21529","doc3114","radiologic technologist progressivecyclist wine drinker order","technologist","NOUN","Profession",1584,NA,"FOX"
"21555","doc3118","commercial fishermen gill net fishing roe mullet spanish mackerel sharks every fish can get boat maga","commercial","ADJ","Profession",5504,NA,"FOX"
"21559","doc3118","commercial fishermen gill net fishing roe mullet spanish mackerel sharks every fish can get boat maga","fishing","NOUN","Hobbies",5504,NA,"FOX"
"21594","doc3120","artist lover curiosities collector found objects sculptor chairs time burner","artist","NOUN","Profession",1247,NA,"FOX"
"21614","doc3123","nothing personal <U+393C><U+3E32>s twitter","twitter","NOUN","Organization",400,NA,"FOX"
"21616","doc3124","cautious funny tough fragile heartbroken hopeful loyal thats take leave","funny","ADJ","Personality",692,NA,"FOX"
"21621","doc3124","cautious funny tough fragile heartbroken hopeful loyal thats take leave","loyal","NOUN","Personality",692,NA,"FOX"
"21640","doc3127","feel heart right will criticized anyway eleanor roosevelt","eleanor","ADJ","Organization",428,NA,"FOX"
"21655","doc313","fun im guide instead sell love good dadjoke licensed realtor portland letstour","guide","NOUN","Profession",987,NA,"FOX"
"21659","doc313","fun im guide instead sell love good dadjoke licensed realtor portland letstour","good","ADJ","Personality",987,NA,"FOX"
"21661","doc313","fun im guide instead sell love good dadjoke licensed realtor portland letstour","licensed","VERB","Profession",987,NA,"FOX"
"21698","doc3135","enjoy creating writing collecting antique mechanical watches military buttons coins antique radios love finding new interests dislike boredom","writing","NOUN","Hobbies",2993,NA,"FOX"
"21699","doc3135","enjoy creating writing collecting antique mechanical watches military buttons coins antique radios love finding new interests dislike boredom","collecting","VERB","Hobbies",2993,NA,"FOX"
"21701","doc3135","enjoy creating writing collecting antique mechanical watches military buttons coins antique radios love finding new interests dislike boredom","mechanical","NOUN","Profession",2993,NA,"FOX"
"21716","doc3136","life long student travel buff political junky ask questions stay involved matter query sides find answers","student","NOUN","Profession",337,NA,"FOX"
"21719","doc3136","life long student travel buff political junky ask questions stay involved matter query sides find answers","political","ADJ","Profession",337,NA,"FOX"
"21751","doc3139","marist college","college","NOUN","Profession",554,"Etats-Unis","FOX"
"21788","doc3142","creative boutique production company video photography post production crew","creative","ADJ","Personality",307,NA,"FOX"
"21791","doc3142","creative boutique production company video photography post production crew","company","NOUN","Profession",307,NA,"FOX"
"21792","doc3142","creative boutique production company video photography post production crew","video","NOUN","Profession",307,NA,"FOX"
"21793","doc3142","creative boutique production company video photography post production crew","photography","NOUN","Hobbies",307,NA,"FOX"
"21796","doc3142","creative boutique production company video photography post production crew","crew","NOUN","Profession",307,NA,"FOX"
"21811","doc3145","play guitar annoy people","guitar","NOUN","Hobbies",896,NA,"FOX"
"21817","doc3146","certified dementia communication specialist dementia creative engagement specialist artist public speaker dementia trainer bonae memorie blog","specialist","NOUN","Profession",669,NA,"FOX"
"21819","doc3146","certified dementia communication specialist dementia creative engagement specialist artist public speaker dementia trainer bonae memorie blog","creative","ADJ","Personality",669,NA,"FOX"
"21821","doc3146","certified dementia communication specialist dementia creative engagement specialist artist public speaker dementia trainer bonae memorie blog","specialist","NOUN","Profession",669,NA,"FOX"
"21822","doc3146","certified dementia communication specialist dementia creative engagement specialist artist public speaker dementia trainer bonae memorie blog","artist","NOUN","Profession",669,NA,"FOX"
"21838","doc3148","actor writer science lover like lots things prefer people good kind care others destroying planet","writer","NOUN","Profession",469,NA,"FOX"
"21846","doc3148","actor writer science lover like lots things prefer people good kind care others destroying planet","good","ADJ","Personality",469,NA,"FOX"
"21847","doc3148","actor writer science lover like lots things prefer people good kind care others destroying planet","kind","ADJ","Personality",469,NA,"FOX"
"21867","doc315","ufim metalheadufwhos vegan uf fight animal rights ufe love boston pro sports ubeufefufcufcufd important badass beard ufduffb","sports","NOUN","Hobbies",383,NA,"FOX"
"21881","doc3151","christ follower former teacher wife brent mompersonal assistant olivia netflixamazon prime binge watcher","christ","VERB","Religion",575,NA,"FOX"
"21884","doc3151","christ follower former teacher wife brent mompersonal assistant olivia netflixamazon prime binge watcher","teacher","NOUN","Profession",575,NA,"FOX"
"21888","doc3151","christ follower former teacher wife brent mompersonal assistant olivia netflixamazon prime binge watcher","assistant","NOUN","Profession",575,NA,"FOX"
"21900","doc3152","entrepreneurtradercooklover lifei work hard every dayalways learning getting better","learning","VERB","Profession",485,NA,"FOX"
"21911","doc3153","ex silicon valleyite escaped country passion facts abhor lazy stupidity believe moving body time outdoors improves spirit","lazy","ADJ","Personality",477,NA,"FOX"
"21956","doc3156","christian husband father proud american father astate red wolf astatefb","christian","ADJ","Religion",275,NA,"FOX"
"21959","doc3156","christian husband father proud american father astate red wolf astatefb","proud","ADJ","Personality",275,NA,"FOX"
"21969","doc3158","cycling advocate city planner married happens tandem revolutions bike walk plan following es staying frustrated","advocate","ADJ","Profession",508,NA,"FOX"
"21971","doc3158","cycling advocate city planner married happens tandem revolutions bike walk plan following es staying frustrated","planner","NOUN","Profession",508,NA,"FOX"
"21972","doc3158","cycling advocate city planner married happens tandem revolutions bike walk plan following es staying frustrated","married","VERB","Personality",508,NA,"FOX"
"21976","doc3158","cycling advocate city planner married happens tandem revolutions bike walk plan following es staying frustrated","bike","ADP","Hobbies",508,NA,"FOX"
"21986","doc3159","energized working startups passionate healthcare focus true soul","passionate","ADJ","Personality",400,NA,"FOX"
"21991","doc316","photographer","photographer","NOUN","Profession",1258,NA,"FOX"
"22001","doc3161","democratic strategist attorney former spokesman gavinnewsom johnkerry warriors superbowl et al board member therepproject","attorney","NOUN","Profession",2063,NA,"FOX"
"22013","doc3162","financial services professional biker sailor","financial","ADJ","Profession",285,NA,"FOX"
"22015","doc3162","financial services professional biker sailor","professional","ADJ","Profession",285,NA,"FOX"
"22016","doc3162","financial services professional biker sailor","biker","NOUN","Hobbies",285,NA,"FOX"
"22026","doc3163","old soldiers never diejust young ones u s army vet central highlands phan thiet lz betty nellingen barracks deutschland maga","army","NOUN","Profession",3814,NA,"FOX"
"22040","doc3164","northwestern state soccer u happy","soccer","NOUN","Hobbies",387,NA,"FOX"
"22042","doc3164","northwestern state soccer u happy","happy","ADJ","Personality",387,NA,"FOX"
"22044","doc3165","miami university","university","NOUN","Profession",304,NA,"FOX"
"22068","doc317","doctor veterinary medicine dvm rancherlegal immigrant brazilstable geniusmaganra nd amolon labe main account suspended tyrants","doctor","NOUN","Profession",683,NA,"FOX"
"22069","doc317","doctor veterinary medicine dvm rancherlegal immigrant brazilstable geniusmaganra nd amolon labe main account suspended tyrants","veterinary","NOUN","Profession",683,NA,"FOX"
"22080","doc317","doctor veterinary medicine dvm rancherlegal immigrant brazilstable geniusmaganra nd amolon labe main account suspended tyrants","account","NOUN","Profession",683,NA,"FOX"
"22094","doc3172","model owner kauai hawaii buying tesla please use referral codeuf httpstcorradifbaib months free supercharging teslauf mahalo","tesla","NOUN","Organization",792,NA,"FOX"
"22107","doc3173","shoe salesman training","training","NOUN","Profession",658,NA,"FOX"
"22124","doc3174","aim raise awareness cancer causing ethylene oxide eto emissions lake county eliminate eto air citizen lead movement","movement","NOUN","Profession",366,NA,"FOX"
"22125","doc3175","university alabama follower jesus christ alpha gam","university","NOUN","Profession",781,NA,"FOX"
"22128","doc3175","university alabama follower jesus christ alpha gam","jesus","NOUN","Religion",781,NA,"FOX"
"22129","doc3175","university alabama follower jesus christ alpha gam","christ","NOUN","Religion",781,NA,"FOX"
"22132","doc3176","building <U+393C><U+3E33>antisenator toomey army<U+393C><U+3E34>","building","NOUN","Profession",1469,NA,"FOX"
"22136","doc3176","building <U+393C><U+3E33>antisenator toomey army<U+393C><U+3E34>","army","NOUN","Profession",1469,NA,"FOX"
"22144","doc3176","join us go birds x philly sports","sports","NOUN","Hobbies",1469,NA,"FOX"
"22149","doc3179","married mom happy","married","ADJ","Personality",624,NA,"FOX"
"22151","doc3179","married mom happy","happy","ADJ","Personality",624,NA,"FOX"
"22160","doc318","reporting abcnews western australias great southern former abcrural reporter ask long wa country hour","reporter","NOUN","Profession",2016,"Australia","FOX"
"22172","doc3180","x backup bassist drummer lot big artist x country singer jammed big names tried nashville luck nc","artist","NOUN","Profession",1057,NA,"FOX"
"22175","doc3180","x backup bassist drummer lot big artist x country singer jammed big names tried nashville luck nc","singer","NOUN","Profession",1057,NA,"FOX"
"22198","doc3183","lovemypresident dogs music art people liberty lover defender nd amendment trump peeps follow u follow backuffauffno dms plz","music","NOUN","Hobbies",9186,NA,"FOX"
"22225","doc3186","tn<U+393C><U+3E35>tx country music fan <U+393C><U+3E35>","music","NOUN","Hobbies",271,NA,"FOX"
"22247","doc3187","helping people relationship god receive salvation jesus healing deliverancei support pray potus israel fbts ccot ryanafournier","jesus","SCONJ","Religion",6590,NA,"FOX"
"22250","doc3187","helping people relationship god receive salvation jesus healing deliverancei support pray potus israel fbts ccot ryanafournier","support","NOUN","Profession",6590,NA,"FOX"
"22260","doc3188","easy going fun proud manchester united fan cars uf bikes ufcd freak","proud","ADJ","Personality",887,NA,"FOX"
"22275","doc319","basketball arts classic rock metal music guitar gaming nfl nba science science news trending","basketball","NOUN","Hobbies",360,NA,"FOX"
"22276","doc319","basketball arts classic rock metal music guitar gaming nfl nba science science news trending","arts","NOUN","Hobbies",360,NA,"FOX"
"22280","doc319","basketball arts classic rock metal music guitar gaming nfl nba science science news trending","music","NOUN","Hobbies",360,NA,"FOX"
"22281","doc319","basketball arts classic rock metal music guitar gaming nfl nba science science news trending","guitar","NOUN","Hobbies",360,NA,"FOX"
"22310","doc3192","ufefufef ufudufbb tech social media guru ueufefufef ufe seanfrealtycom ufe residential ufe commercial ufb investments","social","ADJ","Profession",4144,NA,"FOX"
"22311","doc3192","ufefufef ufudufbb tech social media guru ueufefufef ufe seanfrealtycom ufe residential ufe commercial ufb investments","media","NOUN","Profession",4144,NA,"FOX"
"22319","doc3192","ufefufef ufudufbb tech social media guru ueufefufef ufe seanfrealtycom ufe residential ufe commercial ufb investments","commercial","X","Profession",4144,NA,"FOX"
"22329","doc3193","lake norman charter unccharlotte saint thomas aquinas church dyac cpcc girl scouts knights<U+393C><U+3E32>","church","NOUN","Religion",274,NA,"FOX"
"22339","doc3194","official twitter account lutheran center religious liberty","twitter","NOUN","Organization",409,NA,"FOX"
"22340","doc3194","official twitter account lutheran center religious liberty","account","NOUN","Profession",409,NA,"FOX"
"22360","doc3198","staley high school basketball class <U+393C><U+3E31>","school","NOUN","Profession",579,NA,"FOX"
"22361","doc3198","staley high school basketball class <U+393C><U+3E31>","basketball","NOUN","Hobbies",579,NA,"FOX"
"22371","doc3199","sci fi nerd gadget geek business owner digitizer designer crafter dancer","business","NOUN","Profession",344,NA,"FOX"
"22374","doc3199","sci fi nerd gadget geek business owner digitizer designer crafter dancer","designer","NOUN","Profession",344,NA,"FOX"
"22376","doc3199","sci fi nerd gadget geek business owner digitizer designer crafter dancer","dancer","NOUN","Hobbies",344,NA,"FOX"
"22384","doc320","family office ceo chairman family office council ned th dan goju ryu karate guitar spurs fan familyoffice familybusiness","office","NOUN","Profession",990,NA,"FOX"
