"","doc_id","sentence","token","upos","Entity","friends_count","country","NewsChannel"
"2062","doc2987","working love life cape town work media events nice ones marketing good ones","media","NOUN","Profession",437,"South Africa","CNN"
"2063","doc2987","working love life cape town work media events nice ones marketing good ones","nice","ADJ","Personality",437,"South Africa","CNN"
"2064","doc2987","working love life cape town work media events nice ones marketing good ones","marketing","VERB","Profession",437,"South Africa","CNN"
"2065","doc2987","working love life cape town work media events nice ones marketing good ones","good","ADJ","Personality",437,"South Africa","CNN"
"2066","doc2989","university kentucky alumni uf iota nu interior design bbn wv born raised","university","NOUN","Profession",935,NA,"CNN"
"2067","doc2989","university kentucky alumni uf iota nu interior design bbn wv born raised","design","NOUN","Profession",935,NA,"CNN"
"2068","doc299","account prescott indivisible","account","NOUN","Profession",704,NA,"CNN"
"2069","doc2991","aged millennial programme manager adrenaline junkie usually bored tea lover optimistic try really really hard","programme","NOUN","Profession",531,NA,"CNN"
"2070","doc2991","aged millennial programme manager adrenaline junkie usually bored tea lover optimistic try really really hard","manager","NOUN","Profession",531,NA,"CNN"
"2071","doc2991","aged millennial programme manager adrenaline junkie usually bored tea lover optimistic try really really hard","optimistic","ADJ","Personality",531,NA,"CNN"
"2072","doc2995","singer music producer otg music studio afrosugartv","singer","NOUN","Profession",4032,NA,"CNN"
"2073","doc2995","singer music producer otg music studio afrosugartv","music","NOUN","Hobbies",4032,NA,"CNN"
"2074","doc2995","singer music producer otg music studio afrosugartv","producer","NOUN","Profession",4032,NA,"CNN"
"2075","doc2995","singer music producer otg music studio afrosugartv","music","NOUN","Hobbies",4032,NA,"CNN"
"2076","doc2997","vocalist artist iwas inspired star gal uganda nina roz","artist","NOUN","Profession",326,NA,"CNN"
"2077","doc2999","please support orphanage today donation can afford paypal email juniorgmailcom blessed friends","support","VERB","Profession",826,NA,"CNN"
"2078","doc2999","please support orphanage today donation can afford paypal email juniorgmailcom blessed friends","paypal","ADJ","Organization",826,NA,"CNN"
"2079","doc30","lawyer private practice","lawyer","ADJ","Profession",299,NA,"CNN"
"2080","doc30","lawyer private practice","practice","NOUN","Profession",299,NA,"CNN"
"2081","doc3000","jesusislord ufc computer engineer lets vibe last todays goes never return make de best play jazz tunesufbufbufb","computer","NOUN","Profession",1407,NA,"CNN"
"2082","doc3000","jesusislord ufc computer engineer lets vibe last todays goes never return make de best play jazz tunesufbufbufb","engineer","NOUN","Profession",1407,NA,"CNN"
"2083","doc3000","jesusislord ufc computer engineer lets vibe last todays goes never return make de best play jazz tunesufbufbufb","jazz","NOUN","Hobbies",1407,NA,"CNN"
"2084","doc3001","proud socialist antifascist ethnic jew progressive avid supportermember lgbtq community uffufefuduf blacklivesmatteruaufffuauffbuauffd resist bluewave ufa","proud","ADJ","Personality",3204,NA,"CNN"
"2085","doc3001","proud socialist antifascist ethnic jew progressive avid supportermember lgbtq community uffufefuduf blacklivesmatteruaufffuauffbuauffd resist bluewave ufa","progressive","NOUN","Organization",3204,NA,"CNN"
"2086","doc3001","proud socialist antifascist ethnic jew progressive avid supportermember lgbtq community uffufefuduf blacklivesmatteruaufffuauffbuauffd resist bluewave ufa","community","NOUN","Profession",3204,NA,"CNN"
"2087","doc3004","artist writer producer member cban coldbloodedassniggas booking fleebagggmailcom text","artist","NOUN","Profession",778,NA,"CNN"
"2088","doc3004","artist writer producer member cban coldbloodedassniggas booking fleebagggmailcom text","writer","NOUN","Profession",778,NA,"CNN"
"2089","doc3004","artist writer producer member cban coldbloodedassniggas booking fleebagggmailcom text","producer","NOUN","Profession",778,NA,"CNN"
"2090","doc3006","writer chicago burbs emsp emsp emsp exnewspaperman emsp emsp emsp tweetsretweetsopinions","writer","NOUN","Profession",970,NA,"CNN"
"2091","doc3015","umoonchild uf wanderlust u darling youve got magic bones gold soul dont let anyone treat like youre ordinary","magic","NOUN","Hobbies",547,NA,"CNN"
"2092","doc3016","business inquiries contactmailpalpw","business","NOUN","Profession",1631,NA,"CNN"
"2093","doc3020","united way vice president community impact wire wrapping beader doxie lover geology fan retired airport executive director","community","NOUN","Profession",2151,NA,"CNN"
"2094","doc3020","united way vice president community impact wire wrapping beader doxie lover geology fan retired airport executive director","executive","ADJ","Profession",2151,NA,"CNN"
"2095","doc3020","united way vice president community impact wire wrapping beader doxie lover geology fan retired airport executive director","director","NOUN","Profession",2151,NA,"CNN"
"2096","doc3021","solid average person new account","account","NOUN","Profession",266,NA,"CNN"
"2097","doc3025","married lots kids love crypto","married","ADJ","Personality",267,NA,"CNN"
"2098","doc3028","good come first","good","ADJ","Personality",446,NA,"CNN"
"2099","doc3030","policy theory practice leaves children hungry wo health care wrong heroes fdr francesperkins davidbonior newdeal mi","practice","NOUN","Profession",2128,NA,"CNN"
"2100","doc3032","faithful black man","faithful","ADJ","Personality",378,"Ghana","CNN"
"2101","doc3033","upward bound exclusive college preparatory program offers academic cultural enrichment opportunities high school students","college","NOUN","Profession",265,NA,"CNN"
"2102","doc3033","upward bound exclusive college preparatory program offers academic cultural enrichment opportunities high school students","academic","ADJ","Profession",265,NA,"CNN"
"2103","doc3033","upward bound exclusive college preparatory program offers academic cultural enrichment opportunities high school students","school","NOUN","Profession",265,NA,"CNN"
"2104","doc3034","professional mc understands blends ocassion","professional","ADJ","Profession",289,NA,"CNN"
"2105","doc3035","engineer","engineer","NOUN","Profession",301,NA,"CNN"
"2106","doc3037","technician akwatech t poly work platinum world limited kasoa kade","technician","ADJ","Profession",498,NA,"CNN"
"2107","doc3038","proud mother grandma daughter sister lobo life","proud","ADJ","Personality",274,NA,"CNN"
"2108","doc3039","shopping sports politics fill days","shopping","NOUN","Hobbies",372,NA,"CNN"
"2109","doc3039","shopping sports politics fill days","sports","NOUN","Hobbies",372,NA,"CNN"
"2110","doc3039","shopping sports politics fill days","politics","NOUN","Hobbies",372,NA,"CNN"
"2111","doc3041","school gist blog latest info jamb news waec admission update ongoing post utme screening etc","school","NOUN","Profession",1557,NA,"CNN"
"2112","doc3042","geophysicisttact gentle quiet though affable disposition teambarca teamscorpio pianoclassicalsfirst nigerian yoruba","gentle","ADJ","Personality",291,NA,"CNN"
"2113","doc3042","geophysicisttact gentle quiet though affable disposition teambarca teamscorpio pianoclassicalsfirst nigerian yoruba","quiet","NOUN","Personality",291,NA,"CNN"
"2114","doc3043","knee amputee disfigured illegal alien dragged feet running get away cops google thomas l malone lll","running","VERB","Hobbies",301,NA,"CNN"
"2115","doc3043","knee amputee disfigured illegal alien dragged feet running get away cops google thomas l malone lll","google","PROPN","Organization",301,NA,"CNN"
"2116","doc3044","financial prodigy strong faith god family work service cornerstones freedom capitalism","financial","ADJ","Profession",467,NA,"CNN"
"2117","doc3044","financial prodigy strong faith god family work service cornerstones freedom capitalism","service","NOUN","Profession",467,NA,"CNN"
"2118","doc3047","rock drummer producer serious pot smoker","producer","NOUN","Profession",837,NA,"CNN"
"2119","doc3047","rock drummer producer serious pot smoker","serious","ADJ","Personality",837,NA,"CNN"
"2120","doc3048","god good","good","ADJ","Personality",381,NA,"CNN"
"2121","doc3049","agroconsultant farmerhuman development strategist thinker leadership good governance relevance significance im lover jesus","development","NOUN","Profession",282,NA,"CNN"
"2122","doc3049","agroconsultant farmerhuman development strategist thinker leadership good governance relevance significance im lover jesus","good","ADJ","Personality",282,NA,"CNN"
"2123","doc3049","agroconsultant farmerhuman development strategist thinker leadership good governance relevance significance im lover jesus","jesus","X","Religion",282,NA,"CNN"
"2124","doc305","aquaculturist marine biologist baritonist lover southern gospel musicgaither vocal band","marine","NUM","Profession",462,NA,"CNN"
"2125","doc3050","peacock enthusiast dog mom beach lover trapped gingers body allergic everything squadlyfe","beach","NOUN","Hobbies",1074,NA,"CNN"
"2126","doc3053","anything normal kinda girl im sports fan love hockey baseball lacrosse nothing beats good book latte","sports","NOUN","Hobbies",514,NA,"CNN"
"2127","doc3053","anything normal kinda girl im sports fan love hockey baseball lacrosse nothing beats good book latte","hockey","NOUN","Hobbies",514,NA,"CNN"
"2128","doc3053","anything normal kinda girl im sports fan love hockey baseball lacrosse nothing beats good book latte","baseball","NOUN","Hobbies",514,NA,"CNN"
"2129","doc3053","anything normal kinda girl im sports fan love hockey baseball lacrosse nothing beats good book latte","lacrosse","NOUN","Hobbies",514,NA,"CNN"
"2130","doc3053","anything normal kinda girl im sports fan love hockey baseball lacrosse nothing beats good book latte","good","ADJ","Personality",514,NA,"CNN"
"2131","doc3054","world traveler orange favourite colour believes edmontonoilers animals need love still dont know use twitter","orange","ADJ","Organization",284,NA,"CNN"
"2132","doc3054","world traveler orange favourite colour believes edmontonoilers animals need love still dont know use twitter","twitter","NOUN","Organization",284,NA,"CNN"
"2133","doc3057","father husband proud american woodworker progressive","proud","ADJ","Personality",1055,NA,"CNN"
"2134","doc3057","father husband proud american woodworker progressive","progressive","NOUN","Organization",1055,NA,"CNN"
"2135","doc3059","dnp acnpbc ccrn asst prof agacnp program director emory univ acnp cleveland clinic critical care flight team pittsburgh native steeler fan pitt alum","director","NOUN","Profession",261,NA,"CNN"
"2136","doc3059","dnp acnpbc ccrn asst prof agacnp program director emory univ acnp cleveland clinic critical care flight team pittsburgh native steeler fan pitt alum","critical","ADJ","Personality",261,NA,"CNN"
"2137","doc3060","influencer marketer writer solutions crisis management opportunities mentor life coach","writer","NOUN","Profession",289,NA,"CNN"
"2138","doc3060","influencer marketer writer solutions crisis management opportunities mentor life coach","management","NOUN","Profession",289,NA,"CNN"
"2139","doc3060","influencer marketer writer solutions crisis management opportunities mentor life coach","mentor","NOUN","Profession",289,NA,"CNN"
"2140","doc3060","influencer marketer writer solutions crisis management opportunities mentor life coach","coach","NOUN","Profession",289,NA,"CNN"
"2141","doc3061","husband father two young girls dog two cats thirdgrade teacher med tech","teacher","NOUN","Profession",436,NA,"CNN"
"2142","doc3062","m good talking","good","ADJ","Personality",277,NA,"CNN"
"2143","doc3064","just jokes married favorite hall famer thurmanthomas mom gems oliviajade angelpieee annibaby thurmanthomas billsmafia","married","ADJ","Personality",1238,"Etats-Unis","CNN"
"2144","doc3065","old account recovered long time <U+393C><U+3E32>","account","NOUN","Profession",1885,NA,"CNN"
"2145","doc3066","software engineer","software","NOUN","Profession",448,NA,"CNN"
"2146","doc3066","software engineer","engineer","NOUN","Profession",448,NA,"CNN"
"2147","doc3067","witch google tweet dyor","google","NOUN","Organization",294,NA,"CNN"
"2148","doc3069","avid reader literary critic restructured nigeria advocate","advocate","NOUN","Profession",304,NA,"CNN"
"2149","doc3070","learner lover life eagle scout mom technology enthusiast teacher collaborator","technology","NOUN","Profession",411,NA,"CNN"
"2150","doc3070","learner lover life eagle scout mom technology enthusiast teacher collaborator","teacher","NOUN","Profession",411,NA,"CNN"
"2151","doc3072","nigerian photographer uff ufcdufd ufeuff","photographer","NOUN","Profession",484,NA,"CNN"
"2152","doc3073","love oll good","good","ADJ","Personality",339,NA,"CNN"
"2153","doc3074","entrepreneur social justice health student","entrepreneur","PRON","Profession",604,NA,"CNN"
"2154","doc3074","entrepreneur social justice health student","social","ADJ","Profession",604,NA,"CNN"
"2155","doc3074","entrepreneur social justice health student","student","NOUN","Profession",604,NA,"CNN"
"2156","doc3076","rn paperback book enthusiast can often found hiking hound named roger trying keep science news staring lovingly sourdough","hiking","VERB","Hobbies",386,NA,"CNN"
"2157","doc3077","looking politics urbanism heart middle east","politics","NOUN","Hobbies",1191,NA,"CNN"
"2158","doc308","chris daw qc barrister wealthy go trouble<U+393C><U+3E34>","barrister","NOUN","Profession",384,NA,"CNN"
"2159","doc308","guardian writer speaker legal issues social mobility advocate","writer","NOUN","Profession",384,NA,"CNN"
"2160","doc308","guardian writer speaker legal issues social mobility advocate","legal","ADJ","Profession",384,NA,"CNN"
"2161","doc308","guardian writer speaker legal issues social mobility advocate","social","ADJ","Profession",384,NA,"CNN"
"2162","doc308","guardian writer speaker legal issues social mobility advocate","advocate","NOUN","Profession",384,NA,"CNN"
"2163","doc3082","poker bike whatever wanna know love want blow personal opinions dont take seriously digital marketing manager poker ed ps","bike","SCONJ","Hobbies",1004,NA,"CNN"
"2164","doc3082","poker bike whatever wanna know love want blow personal opinions dont take seriously digital marketing manager poker ed ps","marketing","NOUN","Profession",1004,NA,"CNN"
"2165","doc3082","poker bike whatever wanna know love want blow personal opinions dont take seriously digital marketing manager poker ed ps","manager","NOUN","Profession",1004,NA,"CNN"
"2166","doc3084","love mufc big fan ufcdarts boxing golf","boxing","VERB","Hobbies",1557,NA,"CNN"
"2167","doc3084","love mufc big fan ufcdarts boxing golf","golf","NOUN","Hobbies",1557,NA,"CNN"
"2168","doc3085","humble king uf da hard wayuauffeufaf","humble","ADJ","Personality",702,NA,"CNN"
"2169","doc3086","policy analystoped writer weiner public news accepting news tips ecourtneyweinerpubliccom personal account","writer","NOUN","Profession",461,NA,"CNN"
"2170","doc3086","policy analystoped writer weiner public news accepting news tips ecourtneyweinerpubliccom personal account","account","NOUN","Profession",461,NA,"CNN"
"2171","doc3089","agricultural engineer","agricultural","ADJ","Profession",368,NA,"CNN"
"2172","doc3089","agricultural engineer","engineer","NOUN","Profession",368,NA,"CNN"
"2173","doc3090","football favourite game","football","NOUN","Hobbies",274,NA,"CNN"
"2174","doc3090","football favourite game","game","NOUN","Profession",274,NA,"CNN"
"2175","doc3092","games tv musings","games","NOUN","Hobbies",304,NA,"CNN"
"2176","doc3093","retired unionist grandpa married woman yrs resister democrat dad","married","VERB","Personality",252,NA,"CNN"
"2177","doc3095","wordpress developer blogger online marketer","developer","NOUN","Profession",2619,NA,"CNN"
"2178","doc3096","aquaristuff mamauf home chef uf looking good workathome job years finance","good","ADJ","Personality",261,NA,"CNN"
"2179","doc3096","aquaristuff mamauf home chef uf looking good workathome job years finance","finance","NOUN","Profession",261,NA,"CNN"
"2180","doc3097","senior intune support escalation engineer microsoft","support","NOUN","Profession",603,NA,"CNN"
"2181","doc3097","senior intune support escalation engineer microsoft","engineer","NOUN","Profession",603,NA,"CNN"
"2182","doc3097","senior intune support escalation engineer microsoft","microsoft","NOUN","Organization",603,NA,"CNN"
"2183","doc31","stops getting close allah needs go seeithowiseeit clearvisionufdetermination","allah","NOUN","Religion",257,NA,"CNN"
"2184","doc310","new awardnominated methodology look inside book httpstconuukopecib project controls evm consultants also conducting training courses","project","NOUN","Profession",1809,NA,"CNN"
"2185","doc310","new awardnominated methodology look inside book httpstconuukopecib project controls evm consultants also conducting training courses","training","VERB","Profession",1809,NA,"CNN"
"2186","doc3101","baron godswill cool fun loving","loving","NOUN","Personality",341,NA,"CNN"
"2187","doc3105","member acm ieee apa maa ams ais asme playing twitter game play store born veterans day fwiw","twitter","NOUN","Organization",1436,NA,"CNN"
"2188","doc3105","member acm ieee apa maa ams ais asme playing twitter game play store born veterans day fwiw","game","NOUN","Profession",1436,NA,"CNN"
"2189","doc3113","programmer loves geeky stuff dogs roller hockey ive got shit together love life","programmer","NOUN","Profession",1565,NA,"CNN"
"2190","doc3113","programmer loves geeky stuff dogs roller hockey ive got shit together love life","hockey","NOUN","Hobbies",1565,NA,"CNN"
"2191","doc3116","hiphoprap country hiphoprap country trending amazing music celebrity rbsoul","music","NOUN","Hobbies",279,NA,"CNN"
"2192","doc3117","enjoy living small colorado mountain town years family friends movie theatre love smu stargazing kenya hiking travel van gogh","hiking","VERB","Hobbies",267,"Etats-Unis","CNN"
"2193","doc3118","aspiring writer creative mind old soul","writer","NOUN","Profession",1185,NA,"CNN"
"2194","doc3118","aspiring writer creative mind old soul","creative","ADJ","Personality",1185,NA,"CNN"
"2195","doc312","activist agenda <U+393C><U+3E39>ufef","activist","NOUN","Profession",692,NA,"CNN"
"2196","doc3120","phd philosophy music mezzo soprano tweets politics lot","music","NOUN","Hobbies",1830,NA,"CNN"
"2197","doc3120","phd philosophy music mezzo soprano tweets politics lot","politics","NOUN","Hobbies",1830,NA,"CNN"
"2198","doc3122","proud mother two beautiful girls ufd janyahuf aniyahufc","proud","ADJ","Personality",1790,NA,"CNN"
"2199","doc3123","mind limitless u fearless ufc believe uff happy u","fearless","VERB","Personality",1227,NA,"CNN"
"2200","doc3123","mind limitless u fearless ufc believe uff happy u","happy","ADJ","Personality",1227,NA,"CNN"
"2201","doc3129","writer ex pat humanitarian cofounder pashatfndtn history lover book enthusiast","writer","NOUN","Profession",453,NA,"CNN"
"2202","doc3129","writer ex pat humanitarian cofounder pashatfndtn history lover book enthusiast","humanitarian","ADJ","Profession",453,NA,"CNN"
"2203","doc313","tamusa co bts army ufc thats pretty much ufd","army","NOUN","Profession",1063,NA,"CNN"
"2204","doc3130","dont know things ya allah know always right surrender muslim ever need just drumsufb","allah","ADV","Religion",449,NA,"CNN"
"2205","doc3133","seo expert hr researcher seo onpage adwords research yoast hr","researcher","NOUN","Profession",480,NA,"CNN"
"2206","doc3133","seo expert hr researcher seo onpage adwords research yoast hr","research","VERB","Profession",480,NA,"CNN"
"2207","doc3136","dear heartiest welcome grameen kitchen cooking passion want share cooking experiences uploading videos recipes","cooking","NOUN","Hobbies",2381,NA,"CNN"
"2208","doc3136","dear heartiest welcome grameen kitchen cooking passion want share cooking experiences uploading videos recipes","cooking","NOUN","Hobbies",2381,NA,"CNN"
"2209","doc3141","senior lecturer education sociology education food studies school meals interdisciplinarian inequality wlv husband father ufudufudufuduf","lecturer","NOUN","Profession",2990,NA,"CNN"
"2210","doc3141","senior lecturer education sociology education food studies school meals interdisciplinarian inequality wlv husband father ufudufudufuduf","education","NOUN","Profession",2990,NA,"CNN"
"2211","doc3141","senior lecturer education sociology education food studies school meals interdisciplinarian inequality wlv husband father ufudufudufuduf","education","NOUN","Profession",2990,NA,"CNN"
"2212","doc3141","senior lecturer education sociology education food studies school meals interdisciplinarian inequality wlv husband father ufudufudufuduf","food","NOUN","Profession",2990,NA,"CNN"
"2213","doc3141","senior lecturer education sociology education food studies school meals interdisciplinarian inequality wlv husband father ufudufudufuduf","school","NOUN","Profession",2990,NA,"CNN"
"2214","doc3142","josh enjoy driving talking writing many many things","writing","NOUN","Hobbies",445,NA,"CNN"
"2215","doc3144","hater evil corrupt criminal antiamerica democrat party lover walking dead lover kpop doesnt listen garbage us pop ever","walking","VERB","Hobbies",522,NA,"CNN"
"2216","doc3146","simple honest loyal","honest","ADJ","Personality",271,NA,"CNN"
"2217","doc3146","simple honest loyal","loyal","ADJ","Personality",271,NA,"CNN"
"2218","doc3148","mobile payments digital banking telecommunications innovation management product management development","mobile","ADJ","Profession",754,NA,"CNN"
"2219","doc3148","mobile payments digital banking telecommunications innovation management product management development","management","NOUN","Profession",754,NA,"CNN"
"2220","doc3148","mobile payments digital banking telecommunications innovation management product management development","product","NOUN","Profession",754,NA,"CNN"
"2221","doc3148","mobile payments digital banking telecommunications innovation management product management development","management","NOUN","Profession",754,NA,"CNN"
"2222","doc3148","mobile payments digital banking telecommunications innovation management product management development","development","NOUN","Profession",754,NA,"CNN"
"2223","doc3151","director center gift estate planning uakron foreverazip","director","NOUN","Profession",559,NA,"CNN"
"2224","doc3152","cedo ugandan nonprofit charity committed enhancing access education child rights governance livelihoods strengthening health eafrica","charity","NOUN","Hobbies",341,NA,"CNN"
"2225","doc3152","cedo ugandan nonprofit charity committed enhancing access education child rights governance livelihoods strengthening health eafrica","education","NOUN","Profession",341,NA,"CNN"
"2226","doc3157","nice lvly n gentle teamiceguysteamffbak just u u ma self","nice","ADV","Personality",1052,NA,"CNN"
"2227","doc3157","nice lvly n gentle teamiceguysteamffbak just u u ma self","gentle","ADJ","Personality",1052,NA,"CNN"
"2228","doc316","miami university","university","NOUN","Profession",337,NA,"CNN"
"2229","doc3160","radio producer ioradiouk weekend presenter ipswich","producer","NOUN","Profession",487,NA,"CNN"
"2230","doc3160","radio producer ioradiouk weekend presenter ipswich","presenter","NOUN","Profession",487,NA,"CNN"
"2231","doc3161","bachelor studies computer science islamia college university peshawar future web developer","computer","NOUN","Profession",1041,NA,"CNN"
"2232","doc3161","bachelor studies computer science islamia college university peshawar future web developer","college","NOUN","Profession",1041,NA,"CNN"
"2233","doc3161","bachelor studies computer science islamia college university peshawar future web developer","university","NOUN","Profession",1041,NA,"CNN"
"2234","doc3161","bachelor studies computer science islamia college university peshawar future web developer","web","NOUN","Profession",1041,NA,"CNN"
"2235","doc3161","bachelor studies computer science islamia college university peshawar future web developer","developer","NOUN","Profession",1041,NA,"CNN"
"2236","doc3163","married great kids cats dog home visitor binghamton city school district","married","VERB","Personality",879,NA,"CNN"
"2237","doc3163","married great kids cats dog home visitor binghamton city school district","visitor","NOUN","Profession",879,NA,"CNN"
"2238","doc3163","married great kids cats dog home visitor binghamton city school district","school","NOUN","Profession",879,NA,"CNN"
"2239","doc3164","credit guarantee lending specialist impact investment analyst social entrepreneur well sports enthusiast","credit","NOUN","Profession",570,NA,"CNN"
"2240","doc3164","credit guarantee lending specialist impact investment analyst social entrepreneur well sports enthusiast","specialist","ADJ","Profession",570,NA,"CNN"
"2241","doc3164","credit guarantee lending specialist impact investment analyst social entrepreneur well sports enthusiast","investment","NOUN","Profession",570,NA,"CNN"
"2242","doc3164","credit guarantee lending specialist impact investment analyst social entrepreneur well sports enthusiast","analyst","NOUN","Profession",570,NA,"CNN"
"2243","doc3164","credit guarantee lending specialist impact investment analyst social entrepreneur well sports enthusiast","social","ADJ","Profession",570,NA,"CNN"
"2244","doc3164","credit guarantee lending specialist impact investment analyst social entrepreneur well sports enthusiast","entrepreneur","NOUN","Profession",570,NA,"CNN"
"2245","doc3164","credit guarantee lending specialist impact investment analyst social entrepreneur well sports enthusiast","sports","NOUN","Hobbies",570,NA,"CNN"
"2246","doc3165","stedmak gardens hotel facility recreational center highly known serene environments excellent service","service","NOUN","Profession",1002,NA,"CNN"
"2247","doc3166","podcast subscriptions say football politics career occasional dear sugar","football","ADJ","Hobbies",1635,NA,"CNN"
"2248","doc3166","podcast subscriptions say football politics career occasional dear sugar","politics","NOUN","Hobbies",1635,NA,"CNN"
"2249","doc3168","nurse gaelic dragons singapore member financially literate ph member volunteer owwa gearup programme mentor selfproclaimed blogger music lover","nurse","ADJ","Profession",528,NA,"CNN"
"2250","doc3168","nurse gaelic dragons singapore member financially literate ph member volunteer owwa gearup programme mentor selfproclaimed blogger music lover","volunteer","NOUN","Hobbies",528,NA,"CNN"
"2251","doc3168","nurse gaelic dragons singapore member financially literate ph member volunteer owwa gearup programme mentor selfproclaimed blogger music lover","programme","NOUN","Profession",528,NA,"CNN"
"2252","doc3168","nurse gaelic dragons singapore member financially literate ph member volunteer owwa gearup programme mentor selfproclaimed blogger music lover","mentor","NOUN","Profession",528,NA,"CNN"
"2253","doc3168","nurse gaelic dragons singapore member financially literate ph member volunteer owwa gearup programme mentor selfproclaimed blogger music lover","music","NOUN","Hobbies",528,NA,"CNN"
"2254","doc317","happily married hs uufef seansullivans mom five beautiful nerds angeluf writer comedian wannabe astrophysicist uaufefmusic medicine soul","married","VERB","Personality",291,"Etats-Unis","CNN"
"2255","doc317","happily married hs uufef seansullivans mom five beautiful nerds angeluf writer comedian wannabe astrophysicist uaufefmusic medicine soul","writer","NOUN","Profession",291,"Etats-Unis","CNN"
"2256","doc3170","politics","politics","NOUN","Hobbies",259,NA,"CNN"
"2257","doc3172","someone try push u mean","mean","VERB","Personality",2700,NA,"CNN"
"2258","doc3177","love family unbreakable phychotic serial luver insta ahmaddoesntcare minister d temple justice lawcoleworld alwaysndforever","temple","NOUN","Religion",290,NA,"CNN"
"2259","doc3179","wife mother library media specialist cabot high school","media","NOUN","Profession",280,NA,"CNN"
"2260","doc3179","wife mother library media specialist cabot high school","specialist","NOUN","Profession",280,NA,"CNN"
"2261","doc3179","wife mother library media specialist cabot high school","school","NOUN","Profession",280,NA,"CNN"
"2262","doc318","iconic screens quotes film reviews currently watching thesopranos spoilers please theitcrowd fatherted","film","NOUN","Profession",3489,NA,"CNN"
"2263","doc3181","facebook chuka milo instagram chuka milo art lover","facebook","VERB","Organization",410,NA,"CNN"
"2264","doc3183","destined predictable outstanding even try funny might","funny","ADJ","Personality",1296,NA,"CNN"
"2265","doc3184","upcoming network security analyst web developer","network","NOUN","Profession",374,NA,"CNN"
"2266","doc3184","upcoming network security analyst web developer","security","NOUN","Profession",374,NA,"CNN"
"2267","doc3184","upcoming network security analyst web developer","analyst","NOUN","Profession",374,NA,"CNN"
"2268","doc3184","upcoming network security analyst web developer","web","NOUN","Profession",374,NA,"CNN"
"2269","doc3184","upcoming network security analyst web developer","developer","NOUN","Profession",374,NA,"CNN"
"2270","doc3187","student","student","NOUN","Profession",682,NA,"CNN"
"2271","doc3191","call information","information","NOUN","Profession",1381,NA,"CNN"
"2272","doc3197","part graduate architecture student ufe","student","NOUN","Profession",777,NA,"CNN"
"2273","doc3198","season nbcmarlon netflix august actor ufad singer uf dancer ufauffe model ufuffe michelobultra ad jurassicworld ufufw prattprattprattufuffe","netflix","NOUN","Organization",378,NA,"CNN"
"2274","doc3198","season nbcmarlon netflix august actor ufad singer uf dancer ufauffe model ufuffe michelobultra ad jurassicworld ufufw prattprattprattufuffe","singer","NOUN","Profession",378,NA,"CNN"
"2275","doc3198","season nbcmarlon netflix august actor ufad singer uf dancer ufauffe model ufuffe michelobultra ad jurassicworld ufufw prattprattprattufuffe","dancer","NOUN","Hobbies",378,NA,"CNN"
"2276","doc3199","entrepreneur ceo satisfying boss working pace","entrepreneur","NOUN","Profession",313,NA,"CNN"
"2277","doc320","texas business centers offers short long term executive virtual offices denton texas work anytime anywhere ufd admin marketing services available","business","NOUN","Profession",2097,NA,"CNN"
"2278","doc320","texas business centers offers short long term executive virtual offices denton texas work anytime anywhere ufd admin marketing services available","executive","ADJ","Profession",2097,NA,"CNN"
"2279","doc320","texas business centers offers short long term executive virtual offices denton texas work anytime anywhere ufd admin marketing services available","marketing","NOUN","Profession",2097,NA,"CNN"
"2280","doc3200","ma phd graduate social studies education researcher parttime lecturer dept arts soc sc edu ebonyi state university abakaliki","social","ADJ","Profession",388,NA,"CNN"
"2281","doc3200","ma phd graduate social studies education researcher parttime lecturer dept arts soc sc edu ebonyi state university abakaliki","education","NOUN","Profession",388,NA,"CNN"
"2282","doc3200","ma phd graduate social studies education researcher parttime lecturer dept arts soc sc edu ebonyi state university abakaliki","researcher","NOUN","Profession",388,NA,"CNN"
"2283","doc3200","ma phd graduate social studies education researcher parttime lecturer dept arts soc sc edu ebonyi state university abakaliki","lecturer","NOUN","Profession",388,NA,"CNN"
"2284","doc3200","ma phd graduate social studies education researcher parttime lecturer dept arts soc sc edu ebonyi state university abakaliki","arts","X","Hobbies",388,NA,"CNN"
"2285","doc3200","ma phd graduate social studies education researcher parttime lecturer dept arts soc sc edu ebonyi state university abakaliki","university","NOUN","Profession",388,NA,"CNN"
"2286","doc3208","chartered accountant sports nut","accountant","ADJ","Profession",761,NA,"CNN"
"2287","doc3208","chartered accountant sports nut","sports","NOUN","Hobbies",761,NA,"CNN"
"2288","doc3209","investigative journalist reliable sources write people power without fear favor best cover crime human rights politics","journalist","NOUN","Profession",2335,NA,"CNN"
"2289","doc3209","investigative journalist reliable sources write people power without fear favor best cover crime human rights politics","reliable","ADJ","Personality",2335,NA,"CNN"
"2290","doc3209","investigative journalist reliable sources write people power without fear favor best cover crime human rights politics","politics","NOUN","Hobbies",2335,NA,"CNN"
"2291","doc3210","funny pets compilation collection","funny","ADJ","Personality",1430,NA,"CNN"
"2292","doc3210","funny pets compilation collection","pets","NOUN","Hobbies",1430,NA,"CNN"
"2293","doc3214","nigeria loves meeting people likes written passionate god children hate unfaithfulness untruthful","passionate","ADJ","Personality",898,NA,"CNN"
"2294","doc3216","cofounder ilaqapk fmr planincubator fellow ufaf wordpress consultant content writer","consultant","NOUN","Profession",578,NA,"CNN"
