"","doc_id","sentence","token","upos","Entity","friends_count","country","NewsChannel"
"15814","doc2787","two demands program <U+393C><U+3E32>s effort ball security ut","ball","NOUN","Organization",784,NA,"CNN"
"15815","doc2787","two demands program <U+393C><U+3E32>s effort ball security ut","security","NOUN","Profession",784,NA,"CNN"
"15837","doc2790","field biology wildlife tourism student animals universe love happiness aliensufd","field","NOUN","Profession",694,NA,"CNN"
"15840","doc2790","field biology wildlife tourism student animals universe love happiness aliensufd","tourism","NOUN","Profession",694,NA,"CNN"
"15841","doc2790","field biology wildlife tourism student animals universe love happiness aliensufd","student","NOUN","Profession",694,NA,"CNN"
"15853","doc2792","welcome world ufeufeufe follow social networksuff instagramprince dejilee whats app snapchatprince dejilee facebookayorinde adedeji","social","ADJ","Profession",255,NA,"CNN"
"15866","doc2793","guided trail mountain running romsdal region norway","running","VERB","Hobbies",2995,NA,"CNN"
"15886","doc2797","im just havin good ass time","good","ADJ","Personality",344,NA,"CNN"
"15900","doc2799","mngr communications jepson school leadership college william mary alum rva obsessed lists addicted nut butter tweets","school","NOUN","Profession",715,NA,"CNN"
"15902","doc2799","mngr communications jepson school leadership college william mary alum rva obsessed lists addicted nut butter tweets","college","NOUN","Profession",715,NA,"CNN"
"15914","doc28","cool calm collective person keep real pso","calm","ADJ","Personality",2367,NA,"CNN"
"15921","doc280","everywhere music sports outdoors","music","NOUN","Hobbies",497,NA,"CNN"
"15922","doc280","everywhere music sports outdoors","sports","NOUN","Hobbies",497,NA,"CNN"
"15927","doc2801","freelance writer contentcreator socialmedia enthusiast seowriter neilpatel wandecontents digitalmarketing","writer","NOUN","Profession",1862,NA,"CNN"
"15935","doc2802","critical thinker","critical","ADJ","Personality",1373,NA,"CNN"
"15938","doc2803","regional teacher assignment volusia county school district ela ss lover jesus learning teaching running traveling two huskies uufef uufef","teacher","NOUN","Profession",367,"Etats-Unis","CNN"
"15942","doc2803","regional teacher assignment volusia county school district ela ss lover jesus learning teaching running traveling two huskies uufef uufef","school","NOUN","Profession",367,"Etats-Unis","CNN"
"15947","doc2803","regional teacher assignment volusia county school district ela ss lover jesus learning teaching running traveling two huskies uufef uufef","jesus","X","Religion",367,"Etats-Unis","CNN"
"15948","doc2803","regional teacher assignment volusia county school district ela ss lover jesus learning teaching running traveling two huskies uufef uufef","learning","VERB","Profession",367,"Etats-Unis","CNN"
"15950","doc2803","regional teacher assignment volusia county school district ela ss lover jesus learning teaching running traveling two huskies uufef uufef","running","VERB","Hobbies",367,"Etats-Unis","CNN"
"15951","doc2803","regional teacher assignment volusia county school district ela ss lover jesus learning teaching running traveling two huskies uufef uufef","traveling","VERB","Hobbies",367,"Etats-Unis","CNN"
"15960","doc2804","teacher <U+393C><U+3E35>","teacher","NOUN","Profession",667,NA,"CNN"
"16018","doc2812","nyc community school board aka community education council years served president childparent advocatemt sinai patient advocate private duty cna","community","NOUN","Profession",2257,NA,"CNN"
"16019","doc2812","nyc community school board aka community education council years served president childparent advocatemt sinai patient advocate private duty cna","school","NOUN","Profession",2257,NA,"CNN"
"16022","doc2812","nyc community school board aka community education council years served president childparent advocatemt sinai patient advocate private duty cna","community","NOUN","Profession",2257,NA,"CNN"
"16023","doc2812","nyc community school board aka community education council years served president childparent advocatemt sinai patient advocate private duty cna","education","NOUN","Profession",2257,NA,"CNN"
"16031","doc2812","nyc community school board aka community education council years served president childparent advocatemt sinai patient advocate private duty cna","patient","NOUN","Personality",2257,NA,"CNN"
"16032","doc2812","nyc community school board aka community education council years served president childparent advocatemt sinai patient advocate private duty cna","advocate","ADJ","Profession",2257,NA,"CNN"
"16039","doc2813","easy going fun loving god fearing love music geologist","loving","VERB","Personality",873,NA,"CNN"
"16043","doc2813","easy going fun loving god fearing love music geologist","music","NOUN","Hobbies",873,NA,"CNN"
"16044","doc2813","easy going fun loving god fearing love music geologist","geologist","NOUN","Profession",873,NA,"CNN"
"16053","doc2818","educator advocate life long learner","advocate","NOUN","Profession",402,NA,"CNN"
"16062","doc2819","scottish american canadian girl ufuffbuduufeffreelance translator think foodufbufdsruf","translator","NOUN","Profession",4315,NA,"CNN"
"16067","doc2821","entrepreneur suicide prevention advocate speaker conqueror suicide attempt survivor motivator influencer follow back","entrepreneur","NOUN","Profession",1222,NA,"CNN"
"16070","doc2821","entrepreneur suicide prevention advocate speaker conqueror suicide attempt survivor motivator influencer follow back","advocate","NOUN","Profession",1222,NA,"CNN"
"16080","doc2822","researcher cost engineer entrepreneur","researcher","DET","Profession",698,NA,"CNN"
"16082","doc2822","researcher cost engineer entrepreneur","engineer","NOUN","Profession",698,NA,"CNN"
"16083","doc2822","researcher cost engineer entrepreneur","entrepreneur","NOUN","Profession",698,NA,"CNN"
"16110","doc2825","im guy dog watches many youtube videos cats playing piano","piano","NOUN","Hobbies",400,NA,"CNN"
"16132","doc2828","proud father girls trfc proud socialist","proud","ADJ","Personality",1915,NA,"CNN"
"16136","doc2828","proud father girls trfc proud socialist","proud","ADJ","Personality",1915,NA,"CNN"
"16138","doc2829","football","football","NOUN","Hobbies",431,NA,"CNN"
"16143","doc283","joeymadaufa ubeptub independent music artist producer madluv ufaf madgodz ufufufinstamadgodzjoeymadamse","music","NOUN","Hobbies",343,NA,"CNN"
"16144","doc283","joeymadaufa ubeptub independent music artist producer madluv ufaf madgodz ufufufinstamadgodzjoeymadamse","artist","NOUN","Profession",343,NA,"CNN"
"16145","doc283","joeymadaufa ubeptub independent music artist producer madluv ufaf madgodz ufufufinstamadgodzjoeymadamse","producer","NOUN","Profession",343,NA,"CNN"
"16156","doc2832","biochemist","biochemist","NOUN","Profession",590,NA,"CNN"
"16157","doc2833","business analyst sr","business","NOUN","Profession",268,NA,"CNN"
"16158","doc2833","business analyst sr","analyst","NOUN","Profession",268,NA,"CNN"
"16173","doc2835","saco maine weather watcher weather geek trained storm spotter weather nature sports photographer around girl next door","nature","NOUN","Profession",259,NA,"CNN"
"16174","doc2835","saco maine weather watcher weather geek trained storm spotter weather nature sports photographer around girl next door","sports","NOUN","Hobbies",259,NA,"CNN"
"16175","doc2835","saco maine weather watcher weather geek trained storm spotter weather nature sports photographer around girl next door","photographer","NOUN","Profession",259,NA,"CNN"
"16178","doc2835","saco maine weather watcher weather geek trained storm spotter weather nature sports photographer around girl next door","next","ADJ","Organization",259,NA,"CNN"
"16192","doc2837","owner business friend","business","NOUN","Profession",256,NA,"CNN"
"16216","doc2840","journalist photographer senior analyst sportskeeda columnist social suplex igsgcentral ufbslopdog","journalist","NOUN","Profession",451,NA,"CNN"
"16217","doc2840","journalist photographer senior analyst sportskeeda columnist social suplex igsgcentral ufbslopdog","photographer","NOUN","Profession",451,NA,"CNN"
"16219","doc2840","journalist photographer senior analyst sportskeeda columnist social suplex igsgcentral ufbslopdog","analyst","NOUN","Profession",451,NA,"CNN"
"16222","doc2840","journalist photographer senior analyst sportskeeda columnist social suplex igsgcentral ufbslopdog","social","ADJ","Profession",451,NA,"CNN"
"16236","doc2844","suffering unleashes greatness student athlete sacred heart university ufc ehs axemen rolltide jah uufef","student","NOUN","Profession",469,NA,"CNN"
"16237","doc2844","suffering unleashes greatness student athlete sacred heart university ufc ehs axemen rolltide jah uufef","athlete","ADP","Profession",469,NA,"CNN"
"16240","doc2844","suffering unleashes greatness student athlete sacred heart university ufc ehs axemen rolltide jah uufef","university","NOUN","Profession",469,NA,"CNN"
"16253","doc2845","mounteverestofficial instagram ufeuffnature lover environmentalist animal activist himalayas mounteverestofficial leavenotrace planetoverprofit","activist","NOUN","Profession",357,NA,"CNN"
"16258","doc2846","football coach real madrid technical school egypt ufeaufec","football","NOUN","Hobbies",359,NA,"CNN"
"16259","doc2846","football coach real madrid technical school egypt ufeaufec","coach","NOUN","Profession",359,NA,"CNN"
"16262","doc2846","football coach real madrid technical school egypt ufeaufec","technical","ADJ","Profession",359,NA,"CNN"
"16263","doc2846","football coach real madrid technical school egypt ufeaufec","school","NOUN","Profession",359,NA,"CNN"
"16272","doc2847","hi guys welcome car review show next weeks will looking things car vrooooom power performance handling price economy","next","ADJ","Organization",645,NA,"CNN"
"16284","doc2848","journalist lead world","journalist","ADJ","Profession",305,NA,"CNN"
"16307","doc285","environmental compliance bc changes enforcement education report polluters poachers rapp collection notice httpstcomjsrzoyvpc","environmental","ADJ","Profession",386,NA,"CNN"
"16312","doc285","environmental compliance bc changes enforcement education report polluters poachers rapp collection notice httpstcomjsrzoyvpc","education","NOUN","Profession",386,NA,"CNN"
"16322","doc2850","inspirational quotes funny moments real life situations","funny","ADJ","Personality",1086,NA,"CNN"
"16341","doc2852","average video kid","video","NOUN","Profession",645,NA,"CNN"
"16344","doc2853","advisor analyst implementer interested investment policy trade development","analyst","NOUN","Profession",264,NA,"CNN"
"16347","doc2853","advisor analyst implementer interested investment policy trade development","investment","NOUN","Profession",264,NA,"CNN"
"16350","doc2853","advisor analyst implementer interested investment policy trade development","development","NOUN","Profession",264,NA,"CNN"
"16353","doc2855","passionate advocate truth politically incorrect massive star trek fan rascals fav episode catherine bell rocksaliens r conservatives","passionate","ADJ","Personality",529,NA,"CNN"
"16354","doc2855","passionate advocate truth politically incorrect massive star trek fan rascals fav episode catherine bell rocksaliens r conservatives","advocate","NOUN","Profession",529,NA,"CNN"
"16374","doc2856","art tried explain life itc meaningof coursei tried help others pictures","itc","X","Organization",265,NA,"CNN"
"16395","doc2859","days amaze days looking glasses already wearing passionate family travel racing making day count","passionate","ADJ","Personality",2447,NA,"CNN"
"16410","doc286","pro drum player disabled truck driver mechanic welder humble easy going blessed high god","humble","NOUN","Personality",673,NA,"CNN"
"16432","doc2863","attorney law","attorney","NOUN","Profession",258,NA,"CNN"
"16434","doc2864","journalist communicator writer customer service personnel","journalist","NOUN","Profession",420,NA,"CNN"
"16435","doc2864","journalist communicator writer customer service personnel","communicator","NOUN","Personality",420,NA,"CNN"
"16436","doc2864","journalist communicator writer customer service personnel","writer","NOUN","Profession",420,NA,"CNN"
"16438","doc2864","journalist communicator writer customer service personnel","service","NOUN","Profession",420,NA,"CNN"
"16442","doc2865","expert digital marketing can promote advertiser product business real active people","marketing","NOUN","Profession",910,NA,"CNN"
"16446","doc2865","expert digital marketing can promote advertiser product business real active people","product","NOUN","Profession",910,NA,"CNN"
"16447","doc2865","expert digital marketing can promote advertiser product business real active people","business","NOUN","Profession",910,NA,"CNN"
"16460","doc2866","collect repair donate dedicated recycling bikes back huntington ny community underserved kids teens adults","community","NOUN","Profession",595,NA,"CNN"
"16473","doc2869","head creative technology facebook","creative","ADJ","Personality",260,NA,"CNN"
"16474","doc2869","head creative technology facebook","technology","NOUN","Profession",260,NA,"CNN"
"16475","doc2869","head creative technology facebook","facebook","NOUN","Organization",260,NA,"CNN"
"16487","doc2870","survivor learning walk talk help can get","learning","VERB","Profession",259,NA,"CNN"
"16514","doc2873","ufaufaufuf pretty much like getting everything im capable mood enjoy company others hopes enjoying minesufeufeufeuffa","company","NOUN","Profession",455,NA,"CNN"
"16549","doc2878","state local actblue former mainer current masshole thoughts sheherhers","local","ADJ","Profession",910,NA,"CNN"
"16567","doc288","district commander ndss views express site reflect official view position city miami","site","NOUN","Profession",561,NA,"CNN"
"16575","doc2880","lifetime student love ping pong soccer hate politics cricket httpstcofgtzlfolm","student","NOUN","Profession",265,NA,"CNN"
"16579","doc2880","lifetime student love ping pong soccer hate politics cricket httpstcofgtzlfolm","soccer","NOUN","Hobbies",265,NA,"CNN"
"16581","doc2880","lifetime student love ping pong soccer hate politics cricket httpstcofgtzlfolm","politics","NOUN","Hobbies",265,NA,"CNN"
"16582","doc2880","lifetime student love ping pong soccer hate politics cricket httpstcofgtzlfolm","cricket","NOUN","Hobbies",265,NA,"CNN"
"16633","doc2886","blog editor semrush seo content writer editor digital marketing consultant bbs bcs lover fourleggeds things green marine wild","editor","NOUN","Profession",1764,NA,"CNN"
"16637","doc2886","blog editor semrush seo content writer editor digital marketing consultant bbs bcs lover fourleggeds things green marine wild","writer","NOUN","Profession",1764,NA,"CNN"
"16638","doc2886","blog editor semrush seo content writer editor digital marketing consultant bbs bcs lover fourleggeds things green marine wild","editor","NOUN","Profession",1764,NA,"CNN"
"16640","doc2886","blog editor semrush seo content writer editor digital marketing consultant bbs bcs lover fourleggeds things green marine wild","marketing","NOUN","Profession",1764,NA,"CNN"
"16641","doc2886","blog editor semrush seo content writer editor digital marketing consultant bbs bcs lover fourleggeds things green marine wild","consultant","NOUN","Profession",1764,NA,"CNN"
"16648","doc2886","blog editor semrush seo content writer editor digital marketing consultant bbs bcs lover fourleggeds things green marine wild","marine","NOUN","Profession",1764,NA,"CNN"
"16653","doc2887","sup love movies sports gaming family","sports","NOUN","Hobbies",385,NA,"CNN"
"16668","doc2889","proud american uffauff progressive liberal democrat retired sw montana yr rn career lived ill ga n s carolina block ads","proud","ADJ","Personality",427,NA,"CNN"
"16671","doc2889","proud american uffauff progressive liberal democrat retired sw montana yr rn career lived ill ga n s carolina block ads","progressive","VERB","Organization",427,NA,"CNN"
"16701","doc2890","interested software development fintech agile economics family","software","NOUN","Profession",259,NA,"CNN"
"16702","doc2890","interested software development fintech agile economics family","development","NOUN","Profession",259,NA,"CNN"
"16711","doc2893","graphic designer uufefuufefuufefuufefuufef serenity justice","graphic","ADJ","Profession",291,NA,"CNN"
"16712","doc2893","graphic designer uufefuufefuufefuufefuufef serenity justice","designer","NOUN","Profession",291,NA,"CNN"
"16717","doc2894","caring loving uubd good <U+383C><U+3E36>o ue follow n youll know bou","loving","VERB","Personality",2211,NA,"CNN"
"16719","doc2894","caring loving uubd good <U+383C><U+3E36>o ue follow n youll know bou","good","ADJ","Personality",2211,NA,"CNN"
"16733","doc2895","new page old one tampered proud resister blm end gun violence save daca equal rights ufa room table trumps","proud","ADJ","Personality",597,NA,"CNN"
"16750","doc2896","build wall prolife christian america first","christian","AUX","Religion",602,NA,"CNN"
"16799","doc2900","tenor vocalistufaufafoodieuf live psalm ufdproud anc volunteer ufaufaufb","volunteer","NOUN","Hobbies",4120,NA,"CNN"
"16801","doc2901","gentle looking guy love god","gentle","ADJ","Personality",622,NA,"CNN"
"16841","doc2907","wife beagle owner xphile law student","student","NOUN","Profession",437,NA,"CNN"
"16866","doc2911","retired disabled veteran w law enforcement background don<U+393C><U+3E32>t tolerate stupid ppl like djtresister","ppl","NOUN","Organization",649,NA,"CNN"
"16869","doc2912","islam way life","islam","NOUN","Religion",299,NA,"CNN"
"16886","doc2913","direct finest air purifiers water purifiers waterless cookware grounding mattress cutlery juicer dry steam machine ozone laundry","machine","NOUN","Profession",1659,NA,"CNN"
"16905","doc2915","advocate <U+393C><U+3E35>","advocate","ADJ","Profession",360,NA,"CNN"
"16910","doc2916","modern polymath life open book want share world","modern","ADJ","Hobbies",366,"Etats-Unis","CNN"
"16939","doc2921","interior architect mambointerior skateboarder","architect","NOUN","Profession",537,NA,"CNN"
"16946","doc2922","partick thistle fan country music fan","music","NOUN","Hobbies",658,NA,"CNN"
"16948","doc2923","proud love skittles","proud","ADJ","Personality",387,NA,"CNN"
"16972","doc2925","america won<U+393C><U+3E32>t ever great everyone american soil <U+393C><U+3E33>share exact privileges<U+393C><U+3E34>","soil","NOUN","Profession",346,NA,"CNN"
"16981","doc2926","god good time ufdufd team angel always ufdufd","good","ADJ","Personality",360,NA,"CNN"
"16989","doc2927","emergency medical services","medical","ADJ","Profession",283,NA,"CNN"
"16993","doc2929","african american lawyer ugandan descent practicing personal injury law milwaukee wisconsin years competence compassion concern<U+613C><U+3E39>","lawyer","NOUN","Profession",284,NA,"CNN"
"17014","doc2930","learning defend u practising muslim sports lover politically oriented","learning","VERB","Profession",360,NA,"CNN"
"17019","doc2930","learning defend u practising muslim sports lover politically oriented","sports","NOUN","Hobbies",360,NA,"CNN"
"17035","doc2932","head l d lawyer proud autism mum additional needs advocate autistic charity trustee board member views","lawyer","VERB","Profession",522,NA,"CNN"
"17036","doc2932","head l d lawyer proud autism mum additional needs advocate autistic charity trustee board member views","proud","ADJ","Personality",522,NA,"CNN"
"17041","doc2932","head l d lawyer proud autism mum additional needs advocate autistic charity trustee board member views","advocate","VERB","Profession",522,NA,"CNN"
"17043","doc2932","head l d lawyer proud autism mum additional needs advocate autistic charity trustee board member views","charity","NOUN","Hobbies",522,NA,"CNN"
"17055","doc2933","association comprised concerned residents schodack ny looking smart development growth opportunities benefit residents","smart","ADJ","Personality",488,NA,"CNN"
"17056","doc2933","association comprised concerned residents schodack ny looking smart development growth opportunities benefit residents","development","NOUN","Profession",488,NA,"CNN"
"17064","doc2934","wife mom anana office manager appliance advantage","office","NOUN","Profession",1920,NA,"CNN"
"17065","doc2934","wife mom anana office manager appliance advantage","manager","NOUN","Profession",1920,NA,"CNN"
"17070","doc2935","travel tour company designs create customised amazing travel experience different destinations according needs preferences","company","NOUN","Profession",362,NA,"CNN"
"17076","doc2935","travel tour company designs create customised amazing travel experience different destinations according needs preferences","experience","NOUN","Profession",362,NA,"CNN"
"17083","doc2937","poet content manager conscious citizen market developer process service manager","poet","NOUN","Profession",415,NA,"CNN"
"17085","doc2937","poet content manager conscious citizen market developer process service manager","manager","NOUN","Profession",415,NA,"CNN"
"17088","doc2937","poet content manager conscious citizen market developer process service manager","market","NOUN","Profession",415,NA,"CNN"
"17089","doc2937","poet content manager conscious citizen market developer process service manager","developer","NOUN","Profession",415,NA,"CNN"
"17091","doc2937","poet content manager conscious citizen market developer process service manager","service","NOUN","Profession",415,NA,"CNN"
"17092","doc2937","poet content manager conscious citizen market developer process service manager","manager","NOUN","Profession",415,NA,"CNN"
"17094","doc2938","interests data visualization tools clustering cloud computing also environmental changes green technology cold regions human evolution","data","NOUN","Profession",604,NA,"CNN"
"17101","doc2938","interests data visualization tools clustering cloud computing also environmental changes green technology cold regions human evolution","environmental","ADJ","Profession",604,NA,"CNN"
"17104","doc2938","interests data visualization tools clustering cloud computing also environmental changes green technology cold regions human evolution","technology","NOUN","Profession",604,NA,"CNN"
"17105","doc2938","interests data visualization tools clustering cloud computing also environmental changes green technology cold regions human evolution","cold","ADJ","Personality",604,NA,"CNN"
"17109","doc2939","market leader trendsetter weddings decor party supplies stage lighting httpstcodpfnjse fb topia dream events","market","NOUN","Profession",353,NA,"CNN"
"17147","doc2941","im prateek himdhar spent student life","student","NOUN","Profession",1633,NA,"CNN"
"17172","doc2946","sassy classy little bit smartassy okay lot smartassy author steamy funny romance free novel httpstcorfjbfmsv httpstcorhloqjsmz","author","NOUN","Profession",2895,NA,"CNN"
"17174","doc2946","sassy classy little bit smartassy okay lot smartassy author steamy funny romance free novel httpstcorfjbfmsv httpstcorhloqjsmz","funny","ADJ","Personality",2895,NA,"CNN"
"17182","doc2948","dance passion uufefufdufcuffeufuffeufuffe","dance","NOUN","Profession",264,NA,"CNN"
"17190","doc295","student adelaide architecture building design cycling","student","NOUN","Profession",309,NA,"CNN"
"17193","doc295","student adelaide architecture building design cycling","building","NOUN","Profession",309,NA,"CNN"
"17194","doc295","student adelaide architecture building design cycling","design","NOUN","Profession",309,NA,"CNN"
"17201","doc2951","chairman hvl group business growth specialist oil gas water prolific builder businesses deals directly largest companies earth","chairman","NOUN","Profession",437,"Emirats Arabes Unis","CNN"
"17204","doc2951","chairman hvl group business growth specialist oil gas water prolific builder businesses deals directly largest companies earth","business","NOUN","Profession",437,"Emirats Arabes Unis","CNN"
"17206","doc2951","chairman hvl group business growth specialist oil gas water prolific builder businesses deals directly largest companies earth","specialist","NOUN","Profession",437,"Emirats Arabes Unis","CNN"
"17211","doc2951","chairman hvl group business growth specialist oil gas water prolific builder businesses deals directly largest companies earth","builder","NOUN","Profession",437,"Emirats Arabes Unis","CNN"
"17220","doc2953","agribusiness consultant","consultant","NOUN","Profession",387,NA,"CNN"
"17230","doc2954","label artist ifty monster fillmoe grove california<U+393C><U+3E32>s prince autonotune hsc iamme","artist","NOUN","Profession",581,NA,"CNN"
"17244","doc2955","armed escort services mining security cash transit rapid response alarm keyholding ubufefubufefubufefubufefubufefubufef <U+393C><U+3E33>proving security <U+393C><U+3E32>s best needs","mining","VERB","Profession",414,NA,"CNN"
"17245","doc2955","armed escort services mining security cash transit rapid response alarm keyholding ubufefubufefubufefubufefubufefubufef <U+393C><U+3E33>proving security <U+393C><U+3E32>s best needs","security","NOUN","Profession",414,NA,"CNN"
"17255","doc2955","armed escort services mining security cash transit rapid response alarm keyholding ubufefubufefubufefubufefubufefubufef <U+393C><U+3E33>proving security <U+393C><U+3E32>s best needs","security","NOUN","Profession",414,NA,"CNN"
"17261","doc2956","like pinned good luck","good","ADJ","Personality",1408,NA,"CNN"
"17278","doc2959","learning made easy sharing education news teacher resources edchat edtech tweets orourke contact barryedhackedcom","learning","VERB","Profession",3118,NA,"CNN"
"17282","doc2959","learning made easy sharing education news teacher resources edchat edtech tweets orourke contact barryedhackedcom","education","NOUN","Profession",3118,NA,"CNN"
"17284","doc2959","learning made easy sharing education news teacher resources edchat edtech tweets orourke contact barryedhackedcom","teacher","NOUN","Profession",3118,NA,"CNN"
"17295","doc2960","artist director attotal fiction productions","artist","NOUN","Profession",610,"Zimbabwe","CNN"
"17296","doc2960","artist director attotal fiction productions","director","NOUN","Profession",610,"Zimbabwe","CNN"
"17341","doc2966","product director concur","product","NOUN","Profession",385,NA,"CNN"
"17342","doc2966","product director concur","director","NOUN","Profession",385,NA,"CNN"
"17357","doc2968","get trade heroes ghosts hot ashes trees hot air cool breeze cold comfort change welcome machine pf","cold","ADJ","Personality",2304,NA,"CNN"
"17361","doc2968","get trade heroes ghosts hot ashes trees hot air cool breeze cold comfort change welcome machine pf","machine","NOUN","Profession",2304,NA,"CNN"
"17375","doc297","must watch tv features updated urban commentary hiphop sports social media vlogging subscribe videos httpstcokkvzjnivo","sports","NOUN","Hobbies",1212,NA,"CNN"
"17376","doc297","must watch tv features updated urban commentary hiphop sports social media vlogging subscribe videos httpstcokkvzjnivo","social","ADJ","Profession",1212,NA,"CNN"
"17377","doc297","must watch tv features updated urban commentary hiphop sports social media vlogging subscribe videos httpstcokkvzjnivo","media","NOUN","Profession",1212,NA,"CNN"
"17389","doc2970","fed canadian ufeufe blue jays fan ubeufeftheatlantic faithful ufd proponent respectful rational debate msmistoxicufdu","faithful","ADJ","Personality",1928,NA,"CNN"
"17393","doc2970","fed canadian ufeufe blue jays fan ubeufeftheatlantic faithful ufd proponent respectful rational debate msmistoxicufdu","rational","ADJ","Personality",1928,NA,"CNN"
"17396","doc2971","licensed aircraft maintenance engineer navigator aviation industry","licensed","VERB","Profession",296,NA,"CNN"
"17399","doc2971","licensed aircraft maintenance engineer navigator aviation industry","engineer","NOUN","Profession",296,NA,"CNN"
"17413","doc2972","global warming elon musk spacex space exploration politicscurrently us politicsand netflix series man city epl","netflix","NUM","Organization",566,NA,"CNN"
"17421","doc2974","games celebrity hiphoprap","games","NOUN","Hobbies",549,NA,"CNN"
"17433","doc2977","instagram abdsamadzouity facebook abdsamad zouity snapchat abdsamadzouity ufb whatsapp","facebook","NOUN","Organization",349,NA,"CNN"
"17441","doc2978","transport professional peace ambassador humanitarian worker sdg advocate support goodwill preach one love got passion selfless service","professional","ADJ","Profession",489,NA,"CNN"
"17444","doc2978","transport professional peace ambassador humanitarian worker sdg advocate support goodwill preach one love got passion selfless service","humanitarian","ADJ","Profession",489,NA,"CNN"
"17445","doc2978","transport professional peace ambassador humanitarian worker sdg advocate support goodwill preach one love got passion selfless service","worker","NOUN","Profession",489,NA,"CNN"
"17447","doc2978","transport professional peace ambassador humanitarian worker sdg advocate support goodwill preach one love got passion selfless service","advocate","NOUN","Profession",489,NA,"CNN"
"17448","doc2978","transport professional peace ambassador humanitarian worker sdg advocate support goodwill preach one love got passion selfless service","support","NOUN","Profession",489,NA,"CNN"
"17456","doc2978","transport professional peace ambassador humanitarian worker sdg advocate support goodwill preach one love got passion selfless service","service","NOUN","Profession",489,NA,"CNN"
"17472","doc2980","just right things life musician","musician","NOUN","Profession",575,NA,"CNN"
"17522","doc2984","art educator creating tracking art projects around world employ participation community social practice<U+613C><U+3E31>eultreya <U+613C><U+3E31>euseya","community","NOUN","Profession",2379,"Etats-Unis","CNN"
"17523","doc2984","art educator creating tracking art projects around world employ participation community social practice<U+613C><U+3E31>eultreya <U+613C><U+3E31>euseya","social","ADJ","Profession",2379,"Etats-Unis","CNN"
"17524","doc2984","art educator creating tracking art projects around world employ participation community social practice<U+613C><U+3E31>eultreya <U+613C><U+3E31>euseya","practice","NOUN","Profession",2379,"Etats-Unis","CNN"
"17528","doc2985","business","business","NOUN","Profession",315,NA,"CNN"
"17530","doc2986","biological practitioner","practitioner","NOUN","Profession",463,NA,"CNN"
"17537","doc2987","working love life cape town work media events nice ones marketing good ones","media","NOUN","Profession",437,"South Africa","CNN"
"17539","doc2987","working love life cape town work media events nice ones marketing good ones","nice","ADJ","Personality",437,"South Africa","CNN"
"17541","doc2987","working love life cape town work media events nice ones marketing good ones","marketing","VERB","Profession",437,"South Africa","CNN"
"17542","doc2987","working love life cape town work media events nice ones marketing good ones","good","ADJ","Personality",437,"South Africa","CNN"
"17545","doc2989","university kentucky alumni uf iota nu interior design bbn wv born raised","university","NOUN","Profession",935,NA,"CNN"
"17552","doc2989","university kentucky alumni uf iota nu interior design bbn wv born raised","design","NOUN","Profession",935,NA,"CNN"
"17557","doc299","account prescott indivisible","account","NOUN","Profession",704,NA,"CNN"
"17563","doc2991","aged millennial programme manager adrenaline junkie usually bored tea lover optimistic try really really hard","programme","NOUN","Profession",531,NA,"CNN"
"17564","doc2991","aged millennial programme manager adrenaline junkie usually bored tea lover optimistic try really really hard","manager","NOUN","Profession",531,NA,"CNN"
"17571","doc2991","aged millennial programme manager adrenaline junkie usually bored tea lover optimistic try really really hard","optimistic","ADJ","Personality",531,NA,"CNN"
"17598","doc2995","singer music producer otg music studio afrosugartv","singer","NOUN","Profession",4032,NA,"CNN"
"17599","doc2995","singer music producer otg music studio afrosugartv","music","NOUN","Hobbies",4032,NA,"CNN"
"17600","doc2995","singer music producer otg music studio afrosugartv","producer","NOUN","Profession",4032,NA,"CNN"
"17602","doc2995","singer music producer otg music studio afrosugartv","music","NOUN","Hobbies",4032,NA,"CNN"
"17607","doc2997","vocalist artist iwas inspired star gal uganda nina roz","artist","NOUN","Profession",326,NA,"CNN"
"17617","doc2999","please support orphanage today donation can afford paypal email juniorgmailcom blessed friends","support","VERB","Profession",826,NA,"CNN"
"17623","doc2999","please support orphanage today donation can afford paypal email juniorgmailcom blessed friends","paypal","ADJ","Organization",826,NA,"CNN"
"17636","doc30","lawyer private practice","lawyer","ADJ","Profession",299,NA,"CNN"
"17638","doc30","lawyer private practice","practice","NOUN","Profession",299,NA,"CNN"
"17655","doc3000","jesusislord ufc computer engineer lets vibe last todays goes never return make de best play jazz tunesufbufbufb","computer","NOUN","Profession",1407,NA,"CNN"
"17656","doc3000","jesusislord ufc computer engineer lets vibe last todays goes never return make de best play jazz tunesufbufbufb","engineer","NOUN","Profession",1407,NA,"CNN"
"17669","doc3000","jesusislord ufc computer engineer lets vibe last todays goes never return make de best play jazz tunesufbufbufb","jazz","NOUN","Hobbies",1407,NA,"CNN"
"17671","doc3001","proud socialist antifascist ethnic jew progressive avid supportermember lgbtq community uffufefuduf blacklivesmatteruaufffuauffbuauffd resist bluewave ufa","proud","ADJ","Personality",3204,NA,"CNN"
"17676","doc3001","proud socialist antifascist ethnic jew progressive avid supportermember lgbtq community uffufefuduf blacklivesmatteruaufffuauffbuauffd resist bluewave ufa","progressive","NOUN","Organization",3204,NA,"CNN"
"17680","doc3001","proud socialist antifascist ethnic jew progressive avid supportermember lgbtq community uffufefuduf blacklivesmatteruaufffuauffbuauffd resist bluewave ufa","community","NOUN","Profession",3204,NA,"CNN"
